Domain,Subdomain,Topic,Topic ID,Panel ID,Panel Name,Order,Ranking Dimension,Nav Required,Filtering,Selection Mode,Read,Download,Write,Write Action,Activate,Activate Action,Action Layer,Confirmation Required,Control Set (Explicit),Visible by Default,Replay,Notes,row_uid,action_intent,candidate_capability_id,candidate_operator,candidate_adapter,cap_risk_flags,cap_confidence,cap_l2_1_aligned,mode_match,scope_match,bulk_match,authority_match,replay_match,latency_risk,binding_status,binding_notes,crosswalk_adapter,crosswalk_operator,crosswalk_layer_route,crosswalk_side_effects
Logs,AUDIT_LOGS,SYSTEM_AUDIT,LOGS.AUDIT_LOGS.SYSTEM_AUDIT,LOG-AL-SA-O3,System Audit Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Individual audit entry detail,c711fe9246c0,READ,CAP-LOG-EXPORT,export_logs(),CustomerLogsAdapter,CSV INJECTION RISK; HIGH VOLUME,MEDIUM,YES,YES,YES,YES,YES,YES,HIGH,SAFE,High latency risk,,,,
Logs,AUDIT_LOGS,SYSTEM_AUDIT,LOGS.AUDIT_LOGS.SYSTEM_AUDIT,LOG-AL-SA-O3,System Audit Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Individual audit entry detail,c711fe9246c0,DOWNLOAD,CAP-LOG-LIST,list_logs(),CustomerLogsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,MEDIUM,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,SYSTEM_AUDIT,LOGS.AUDIT_LOGS.SYSTEM_AUDIT,LOG-AL-SA-O3,System Audit Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Individual audit entry detail,c711fe9246c0,DOWNLOAD,CAP-LOG-DETAIL,get_log(),CustomerLogsAdapter,Internal fields redacted,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,SYSTEM_AUDIT,LOGS.AUDIT_LOGS.SYSTEM_AUDIT,LOG-AL-SA-O3,System Audit Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Individual audit entry detail,c711fe9246c0,DOWNLOAD,CAP-LOG-EXPORT,export_logs(),CustomerLogsAdapter,CSV INJECTION RISK; HIGH VOLUME,MEDIUM,YES,YES,YES,YES,YES,YES,HIGH,SAFE,High latency risk,,,,
Logs,AUDIT_LOGS,SYSTEM_AUDIT,LOGS.AUDIT_LOGS.SYSTEM_AUDIT,LOG-AL-SA-O5,System Audit Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Raw audit record (O5 terminal); NOTE: O4 skipped per seed,52e66f7d5d7f,READ,CAP-LOG-LIST,list_logs(),CustomerLogsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,MEDIUM,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,SYSTEM_AUDIT,LOGS.AUDIT_LOGS.SYSTEM_AUDIT,LOG-AL-SA-O5,System Audit Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Raw audit record (O5 terminal); NOTE: O4 skipped per seed,52e66f7d5d7f,READ,CAP-LOG-DETAIL,get_log(),CustomerLogsAdapter,Internal fields redacted,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,SYSTEM_AUDIT,LOGS.AUDIT_LOGS.SYSTEM_AUDIT,LOG-AL-SA-O5,System Audit Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Raw audit record (O5 terminal); NOTE: O4 skipped per seed,52e66f7d5d7f,READ,CAP-LOG-EXPORT,export_logs(),CustomerLogsAdapter,CSV INJECTION RISK; HIGH VOLUME,MEDIUM,YES,YES,YES,YES,YES,YES,HIGH,SAFE,High latency risk,,,,
Logs,AUDIT_LOGS,SYSTEM_AUDIT,LOGS.AUDIT_LOGS.SYSTEM_AUDIT,LOG-AL-SA-O5,System Audit Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Raw audit record (O5 terminal); NOTE: O4 skipped per seed,52e66f7d5d7f,DOWNLOAD,CAP-LOG-LIST,list_logs(),CustomerLogsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,MEDIUM,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,SYSTEM_AUDIT,LOGS.AUDIT_LOGS.SYSTEM_AUDIT,LOG-AL-SA-O5,System Audit Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Raw audit record (O5 terminal); NOTE: O4 skipped per seed,52e66f7d5d7f,DOWNLOAD,CAP-LOG-DETAIL,get_log(),CustomerLogsAdapter,Internal fields redacted,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,SYSTEM_AUDIT,LOGS.AUDIT_LOGS.SYSTEM_AUDIT,LOG-AL-SA-O5,System Audit Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Raw audit record (O5 terminal); NOTE: O4 skipped per seed,52e66f7d5d7f,DOWNLOAD,CAP-LOG-EXPORT,export_logs(),CustomerLogsAdapter,CSV INJECTION RISK; HIGH VOLUME,MEDIUM,YES,YES,YES,YES,YES,YES,HIGH,SAFE,High latency risk,,,,
Logs,AUDIT_LOGS,USER_AUDIT,LOGS.AUDIT_LOGS.USER_AUDIT,LOG-AL-UA-O1,User Audit Summary,O1,NONE,NO,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[],YES,YES,User action audit overview,28f0161efd03,READ,CAP-LOG-LIST,list_logs(),CustomerLogsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,MEDIUM,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,USER_AUDIT,LOGS.AUDIT_LOGS.USER_AUDIT,LOG-AL-UA-O1,User Audit Summary,O1,NONE,NO,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[],YES,YES,User action audit overview,28f0161efd03,READ,CAP-LOG-DETAIL,get_log(),CustomerLogsAdapter,Internal fields redacted,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,USER_AUDIT,LOGS.AUDIT_LOGS.USER_AUDIT,LOG-AL-UA-O1,User Audit Summary,O1,NONE,NO,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[],YES,YES,User action audit overview,28f0161efd03,READ,CAP-LOG-EXPORT,export_logs(),CustomerLogsAdapter,CSV INJECTION RISK; HIGH VOLUME,MEDIUM,YES,YES,YES,YES,YES,YES,HIGH,SAFE,High latency risk,,,,
Logs,AUDIT_LOGS,USER_AUDIT,LOGS.AUDIT_LOGS.USER_AUDIT,LOG-AL-UA-O2,User Audit List,O2,logged_at,NO,YES,MULTI,YES,YES,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_MULTI,DOWNLOAD,NAVIGATE]",YES,YES,Paginated user audit list with export,81c7374e47f6,READ,CAP-LOG-LIST,list_logs(),CustomerLogsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,MEDIUM,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,USER_AUDIT,LOGS.AUDIT_LOGS.USER_AUDIT,LOG-AL-UA-O2,User Audit List,O2,logged_at,NO,YES,MULTI,YES,YES,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_MULTI,DOWNLOAD,NAVIGATE]",YES,YES,Paginated user audit list with export,81c7374e47f6,READ,CAP-LOG-DETAIL,get_log(),CustomerLogsAdapter,Internal fields redacted,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,USER_AUDIT,LOGS.AUDIT_LOGS.USER_AUDIT,LOG-AL-UA-O2,User Audit List,O2,logged_at,NO,YES,MULTI,YES,YES,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_MULTI,DOWNLOAD,NAVIGATE]",YES,YES,Paginated user audit list with export,81c7374e47f6,READ,CAP-LOG-EXPORT,export_logs(),CustomerLogsAdapter,CSV INJECTION RISK; HIGH VOLUME,MEDIUM,YES,YES,YES,YES,YES,YES,HIGH,SAFE,High latency risk,,,,
Logs,AUDIT_LOGS,USER_AUDIT,LOGS.AUDIT_LOGS.USER_AUDIT,LOG-AL-UA-O2,User Audit List,O2,logged_at,NO,YES,MULTI,YES,YES,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_MULTI,DOWNLOAD,NAVIGATE]",YES,YES,Paginated user audit list with export,81c7374e47f6,DOWNLOAD,CAP-LOG-LIST,list_logs(),CustomerLogsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,MEDIUM,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,USER_AUDIT,LOGS.AUDIT_LOGS.USER_AUDIT,LOG-AL-UA-O2,User Audit List,O2,logged_at,NO,YES,MULTI,YES,YES,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_MULTI,DOWNLOAD,NAVIGATE]",YES,YES,Paginated user audit list with export,81c7374e47f6,DOWNLOAD,CAP-LOG-DETAIL,get_log(),CustomerLogsAdapter,Internal fields redacted,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,USER_AUDIT,LOGS.AUDIT_LOGS.USER_AUDIT,LOG-AL-UA-O2,User Audit List,O2,logged_at,NO,YES,MULTI,YES,YES,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_MULTI,DOWNLOAD,NAVIGATE]",YES,YES,Paginated user audit list with export,81c7374e47f6,DOWNLOAD,CAP-LOG-EXPORT,export_logs(),CustomerLogsAdapter,CSV INJECTION RISK; HIGH VOLUME,MEDIUM,YES,YES,YES,YES,YES,YES,HIGH,SAFE,High latency risk,,,,
Logs,AUDIT_LOGS,USER_AUDIT,LOGS.AUDIT_LOGS.USER_AUDIT,LOG-AL-UA-O3,User Audit Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Individual user action detail,6fbcdf5130f0,READ,CAP-LOG-LIST,list_logs(),CustomerLogsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,MEDIUM,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,USER_AUDIT,LOGS.AUDIT_LOGS.USER_AUDIT,LOG-AL-UA-O3,User Audit Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Individual user action detail,6fbcdf5130f0,READ,CAP-LOG-DETAIL,get_log(),CustomerLogsAdapter,Internal fields redacted,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,USER_AUDIT,LOGS.AUDIT_LOGS.USER_AUDIT,LOG-AL-UA-O3,User Audit Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Individual user action detail,6fbcdf5130f0,READ,CAP-LOG-EXPORT,export_logs(),CustomerLogsAdapter,CSV INJECTION RISK; HIGH VOLUME,MEDIUM,YES,YES,YES,YES,YES,YES,HIGH,SAFE,High latency risk,,,,
Logs,AUDIT_LOGS,USER_AUDIT,LOGS.AUDIT_LOGS.USER_AUDIT,LOG-AL-UA-O3,User Audit Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Individual user action detail,6fbcdf5130f0,DOWNLOAD,CAP-LOG-LIST,list_logs(),CustomerLogsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,MEDIUM,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,USER_AUDIT,LOGS.AUDIT_LOGS.USER_AUDIT,LOG-AL-UA-O3,User Audit Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Individual user action detail,6fbcdf5130f0,DOWNLOAD,CAP-LOG-DETAIL,get_log(),CustomerLogsAdapter,Internal fields redacted,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,USER_AUDIT,LOGS.AUDIT_LOGS.USER_AUDIT,LOG-AL-UA-O3,User Audit Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Individual user action detail,6fbcdf5130f0,DOWNLOAD,CAP-LOG-EXPORT,export_logs(),CustomerLogsAdapter,CSV INJECTION RISK; HIGH VOLUME,MEDIUM,YES,YES,YES,YES,YES,YES,HIGH,SAFE,High latency risk,,,,
Logs,AUDIT_LOGS,USER_AUDIT,LOGS.AUDIT_LOGS.USER_AUDIT,LOG-AL-UA-O5,User Audit Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Raw user audit record (O5 terminal); NOTE: O4 skipped per seed,4c2a5a3c739a,READ,CAP-LOG-LIST,list_logs(),CustomerLogsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,MEDIUM,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,USER_AUDIT,LOGS.AUDIT_LOGS.USER_AUDIT,LOG-AL-UA-O5,User Audit Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Raw user audit record (O5 terminal); NOTE: O4 skipped per seed,4c2a5a3c739a,READ,CAP-LOG-DETAIL,get_log(),CustomerLogsAdapter,Internal fields redacted,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,USER_AUDIT,LOGS.AUDIT_LOGS.USER_AUDIT,LOG-AL-UA-O5,User Audit Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Raw user audit record (O5 terminal); NOTE: O4 skipped per seed,4c2a5a3c739a,READ,CAP-LOG-EXPORT,export_logs(),CustomerLogsAdapter,CSV INJECTION RISK; HIGH VOLUME,MEDIUM,YES,YES,YES,YES,YES,YES,HIGH,SAFE,High latency risk,,,,
Logs,AUDIT_LOGS,USER_AUDIT,LOGS.AUDIT_LOGS.USER_AUDIT,LOG-AL-UA-O5,User Audit Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Raw user audit record (O5 terminal); NOTE: O4 skipped per seed,4c2a5a3c739a,DOWNLOAD,CAP-LOG-LIST,list_logs(),CustomerLogsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,MEDIUM,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,USER_AUDIT,LOGS.AUDIT_LOGS.USER_AUDIT,LOG-AL-UA-O5,User Audit Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Raw user audit record (O5 terminal); NOTE: O4 skipped per seed,4c2a5a3c739a,DOWNLOAD,CAP-LOG-DETAIL,get_log(),CustomerLogsAdapter,Internal fields redacted,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Logs,AUDIT_LOGS,USER_AUDIT,LOGS.AUDIT_LOGS.USER_AUDIT,LOG-AL-UA-O5,User Audit Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Raw user audit record (O5 terminal); NOTE: O4 skipped per seed,4c2a5a3c739a,DOWNLOAD,CAP-LOG-EXPORT,export_logs(),CustomerLogsAdapter,CSV INJECTION RISK; HIGH VOLUME,MEDIUM,YES,YES,YES,YES,YES,YES,HIGH,SAFE,High latency risk,,,,
Logs,EXECUTION_TRACES,TRACE_DETAILS,LOGS.EXECUTION_TRACES.TRACE_DETAILS,LOG-ET-TD-O1,Trace Summary,O1,NONE,NO,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[],YES,YES,Execution trace overview,a732d741e676,READ,CAP-LOG-LIST,list_logs(),CustomerLogsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,MEDIUM,SAFE,All checks pass,,,,
Logs,EXECUTION_TRACES,TRACE_DETAILS,LOGS.EXECUTION_TRACES.TRACE_DETAILS,LOG-ET-TD-O1,Trace Summary,O1,NONE,NO,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[],YES,YES,Execution trace overview,a732d741e676,READ,CAP-LOG-DETAIL,get_log(),CustomerLogsAdapter,Internal fields redacted,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Logs,EXECUTION_TRACES,TRACE_DETAILS,LOGS.EXECUTION_TRACES.TRACE_DETAILS,LOG-ET-TD-O1,Trace Summary,O1,NONE,NO,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[],YES,YES,Execution trace overview,a732d741e676,READ,CAP-LOG-EXPORT,export_logs(),CustomerLogsAdapter,CSV INJECTION RISK; HIGH VOLUME,MEDIUM,YES,YES,YES,YES,YES,YES,HIGH,SAFE,High latency risk,,,,
Logs,EXECUTION_TRACES,TRACE_DETAILS,LOGS.EXECUTION_TRACES.TRACE_DETAILS,LOG-ET-TD-O2,Trace List,O2,traced_at,NO,YES,MULTI,YES,YES,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_MULTI,DOWNLOAD,NAVIGATE]",YES,YES,Paginated trace list with bulk export,350c7e41ebb1,READ,CAP-LOG-LIST,list_logs(),CustomerLogsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,MEDIUM,SAFE,All checks pass,,,,
Logs,EXECUTION_TRACES,TRACE_DETAILS,LOGS.EXECUTION_TRACES.TRACE_DETAILS,LOG-ET-TD-O2,Trace List,O2,traced_at,NO,YES,MULTI,YES,YES,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_MULTI,DOWNLOAD,NAVIGATE]",YES,YES,Paginated trace list with bulk export,350c7e41ebb1,READ,CAP-LOG-DETAIL,get_log(),CustomerLogsAdapter,Internal fields redacted,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Logs,EXECUTION_TRACES,TRACE_DETAILS,LOGS.EXECUTION_TRACES.TRACE_DETAILS,LOG-ET-TD-O2,Trace List,O2,traced_at,NO,YES,MULTI,YES,YES,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_MULTI,DOWNLOAD,NAVIGATE]",YES,YES,Paginated trace list with bulk export,350c7e41ebb1,READ,CAP-LOG-EXPORT,export_logs(),CustomerLogsAdapter,CSV INJECTION RISK; HIGH VOLUME,MEDIUM,YES,YES,YES,YES,YES,YES,HIGH,SAFE,High latency risk,,,,
Logs,EXECUTION_TRACES,TRACE_DETAILS,LOGS.EXECUTION_TRACES.TRACE_DETAILS,LOG-ET-TD-O2,Trace List,O2,traced_at,NO,YES,MULTI,YES,YES,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_MULTI,DOWNLOAD,NAVIGATE]",YES,YES,Paginated trace list with bulk export,350c7e41ebb1,DOWNLOAD,CAP-LOG-LIST,list_logs(),CustomerLogsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,MEDIUM,SAFE,All checks pass,,,,
Logs,EXECUTION_TRACES,TRACE_DETAILS,LOGS.EXECUTION_TRACES.TRACE_DETAILS,LOG-ET-TD-O2,Trace List,O2,traced_at,NO,YES,MULTI,YES,YES,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_MULTI,DOWNLOAD,NAVIGATE]",YES,YES,Paginated trace list with bulk export,350c7e41ebb1,DOWNLOAD,CAP-LOG-DETAIL,get_log(),CustomerLogsAdapter,Internal fields redacted,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Logs,EXECUTION_TRACES,TRACE_DETAILS,LOGS.EXECUTION_TRACES.TRACE_DETAILS,LOG-ET-TD-O2,Trace List,O2,traced_at,NO,YES,MULTI,YES,YES,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_MULTI,DOWNLOAD,NAVIGATE]",YES,YES,Paginated trace list with bulk export,350c7e41ebb1,DOWNLOAD,CAP-LOG-EXPORT,export_logs(),CustomerLogsAdapter,CSV INJECTION RISK; HIGH VOLUME,MEDIUM,YES,YES,YES,YES,YES,YES,HIGH,SAFE,High latency risk,,,,
Logs,EXECUTION_TRACES,TRACE_DETAILS,LOGS.EXECUTION_TRACES.TRACE_DETAILS,LOG-ET-TD-O3,Trace Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Individual trace detail,a895868d0bd2,READ,CAP-LOG-LIST,list_logs(),CustomerLogsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,MEDIUM,SAFE,All checks pass,,,,
Logs,EXECUTION_TRACES,TRACE_DETAILS,LOGS.EXECUTION_TRACES.TRACE_DETAILS,LOG-ET-TD-O3,Trace Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Individual trace detail,a895868d0bd2,READ,CAP-LOG-DETAIL,get_log(),CustomerLogsAdapter,Internal fields redacted,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Logs,EXECUTION_TRACES,TRACE_DETAILS,LOGS.EXECUTION_TRACES.TRACE_DETAILS,LOG-ET-TD-O3,Trace Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Individual trace detail,a895868d0bd2,READ,CAP-LOG-EXPORT,export_logs(),CustomerLogsAdapter,CSV INJECTION RISK; HIGH VOLUME,MEDIUM,YES,YES,YES,YES,YES,YES,HIGH,SAFE,High latency risk,,,,
Logs,EXECUTION_TRACES,TRACE_DETAILS,LOGS.EXECUTION_TRACES.TRACE_DETAILS,LOG-ET-TD-O3,Trace Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Individual trace detail,a895868d0bd2,DOWNLOAD,CAP-LOG-LIST,list_logs(),CustomerLogsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,MEDIUM,SAFE,All checks pass,,,,
Logs,EXECUTION_TRACES,TRACE_DETAILS,LOGS.EXECUTION_TRACES.TRACE_DETAILS,LOG-ET-TD-O3,Trace Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Individual trace detail,a895868d0bd2,DOWNLOAD,CAP-LOG-DETAIL,get_log(),CustomerLogsAdapter,Internal fields redacted,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Logs,EXECUTION_TRACES,TRACE_DETAILS,LOGS.EXECUTION_TRACES.TRACE_DETAILS,LOG-ET-TD-O3,Trace Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Individual trace detail,a895868d0bd2,DOWNLOAD,CAP-LOG-EXPORT,export_logs(),CustomerLogsAdapter,CSV INJECTION RISK; HIGH VOLUME,MEDIUM,YES,YES,YES,YES,YES,YES,HIGH,SAFE,High latency risk,,,,
Logs,EXECUTION_TRACES,TRACE_DETAILS,LOGS.EXECUTION_TRACES.TRACE_DETAILS,LOG-ET-TD-O4,Trace Context,O4,NONE,YES,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[NAVIGATE],NO,YES,Related traces and execution context,c42f05056eb9,READ,CAP-LOG-LIST,list_logs(),CustomerLogsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,MEDIUM,SAFE,All checks pass,,,,
Logs,EXECUTION_TRACES,TRACE_DETAILS,LOGS.EXECUTION_TRACES.TRACE_DETAILS,LOG-ET-TD-O4,Trace Context,O4,NONE,YES,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[NAVIGATE],NO,YES,Related traces and execution context,c42f05056eb9,READ,CAP-LOG-DETAIL,get_log(),CustomerLogsAdapter,Internal fields redacted,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Logs,EXECUTION_TRACES,TRACE_DETAILS,LOGS.EXECUTION_TRACES.TRACE_DETAILS,LOG-ET-TD-O4,Trace Context,O4,NONE,YES,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[NAVIGATE],NO,YES,Related traces and execution context,c42f05056eb9,READ,CAP-LOG-EXPORT,export_logs(),CustomerLogsAdapter,CSV INJECTION RISK; HIGH VOLUME,MEDIUM,YES,YES,YES,YES,YES,YES,HIGH,SAFE,High latency risk,,,,
Logs,EXECUTION_TRACES,TRACE_DETAILS,LOGS.EXECUTION_TRACES.TRACE_DETAILS,LOG-ET-TD-O5,Trace Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Immutable trace record (O5 terminal),4a6281264e55,READ,CAP-LOG-LIST,list_logs(),CustomerLogsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,MEDIUM,SAFE,All checks pass,,,,
Logs,EXECUTION_TRACES,TRACE_DETAILS,LOGS.EXECUTION_TRACES.TRACE_DETAILS,LOG-ET-TD-O5,Trace Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Immutable trace record (O5 terminal),4a6281264e55,READ,CAP-LOG-DETAIL,get_log(),CustomerLogsAdapter,Internal fields redacted,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Logs,EXECUTION_TRACES,TRACE_DETAILS,LOGS.EXECUTION_TRACES.TRACE_DETAILS,LOG-ET-TD-O5,Trace Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Immutable trace record (O5 terminal),4a6281264e55,READ,CAP-LOG-EXPORT,export_logs(),CustomerLogsAdapter,CSV INJECTION RISK; HIGH VOLUME,MEDIUM,YES,YES,YES,YES,YES,YES,HIGH,SAFE,High latency risk,,,,
Logs,EXECUTION_TRACES,TRACE_DETAILS,LOGS.EXECUTION_TRACES.TRACE_DETAILS,LOG-ET-TD-O5,Trace Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Immutable trace record (O5 terminal),4a6281264e55,DOWNLOAD,CAP-LOG-LIST,list_logs(),CustomerLogsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,MEDIUM,SAFE,All checks pass,,,,
Logs,EXECUTION_TRACES,TRACE_DETAILS,LOGS.EXECUTION_TRACES.TRACE_DETAILS,LOG-ET-TD-O5,Trace Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Immutable trace record (O5 terminal),4a6281264e55,DOWNLOAD,CAP-LOG-DETAIL,get_log(),CustomerLogsAdapter,Internal fields redacted,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
