domain,layer,file,symbol,signature,called_by,calls,imports,side_effects,async,lines,docstring
logs,L5,evidence_report,EvidenceReportGenerator._build_prevention_proof,_build_prevention_proof(evidence: IncidentEvidence) -> List,?:guard | L4:logs_handler | ?:apply | ?:mypy_zones,HRFlowable | HexColor | Paragraph | Spacer | append | get | lower | str,enums | lib | pagesizes | platypus | styles | units,pure,no,44,Build counterfactual prevention proof.
logs,L5,evidence_report,EvidenceReportGenerator._build_remediation,_build_remediation(evidence: IncidentEvidence) -> List,?:guard | L4:logs_handler | ?:apply | ?:mypy_zones,HRFlowable | HexColor | Paragraph | Spacer | append,enums | lib | pagesizes | platypus | styles | units,pure,no,34,Build remediation & controls section.
logs,L5,evidence_report,EvidenceReportGenerator._build_replay_verification,_build_replay_verification(evidence: IncidentEvidence) -> List,?:guard | L4:logs_handler | ?:apply | ?:mypy_zones,HRFlowable | HexColor | Paragraph | Spacer | Table | TableStyle | _compute_hash | append | get | setStyle,enums | lib | pagesizes | platypus | styles | units,pure,no,63,Build replay verification section - the hard moat.
logs,L5,evidence_report,EvidenceReportGenerator._compute_hash,_compute_hash(content: str) -> str,?:guard | L4:logs_handler | ?:apply | ?:mypy_zones,encode | hexdigest | sha256,enums | lib | pagesizes | platypus | styles | units,pure,no,3,Compute SHA-256 hash of content.
logs,L5,evidence_report,EvidenceReportGenerator._compute_report_hash,_compute_report_hash(evidence: IncidentEvidence) -> str,?:guard | L4:logs_handler | ?:apply | ?:mypy_zones,_compute_hash,enums | lib | pagesizes | platypus | styles | units,pure,no,4,Compute verification hash for the entire report.
logs,L5,evidence_report,EvidenceReportGenerator._setup_custom_styles,_setup_custom_styles(),?:guard | L4:logs_handler | ?:apply | ?:mypy_zones,HexColor | ParagraphStyle | add,enums | lib | pagesizes | platypus | styles | units,db_write,no,125,Create custom paragraph styles.
logs,L5,evidence_report,EvidenceReportGenerator.generate,generate(evidence: IncidentEvidence) -> bytes,?:guard | L4:logs_handler | ?:apply | ?:mypy_zones,BytesIO | PageBreak | SimpleDocTemplate | _build_certificate_section | _build_cover_page | _build_decision_timeline | _build_executive_summary | _build_factual_reconstruction | _build_incident_snapshot | _build_legal_attestation | _build_policy_evaluation | _build_prevention_proof | _build_remediation | _build_replay_verification | append,enums | lib | pagesizes | platypus | styles | units,file_io,no,64,Generate the complete PDF evidence report.
logs,L5,evidence_report,generate_evidence_report,"generate_evidence_report(incident_id: str, tenant_id: str, tenant_name: str, user_id: str, product_name: str, model_id: str, timestamp: str, user_input: str, context_data: Dict[str, Any], ai_output: str, policy_results: List[Dict[str, Any]], timeline_events: List[Dict[str, Any]], replay_result: Optional[Dict[str, Any]], prevention_result: Optional[Dict[str, Any]], root_cause: str, impact_assessment: Optional[List[str]], certificate: Optional[Dict[str, Any]], severity: str, status: str, is_demo: bool) -> bytes",?:guard | L4:logs_handler | ?:apply | ?:mypy_zones,CertificateEvidence | EvidenceReportGenerator | IncidentEvidence | generate | get,enums | lib | pagesizes | platypus | styles | units,pure,no,76,Convenience function to generate an evidence report.
logs,L5,logs_facade,LogsFacade.__init__,__init__(store: Optional[LogsDomainStore]),?:logs | L4:logs_handler | L5:__init__,get_logs_domain_store,logs_domain_store,pure,no,3,Initialize with optional store (for testing).
logs,L5,logs_facade,LogsFacade._snapshot_to_record_result,_snapshot_to_record_result(s: LLMRunSnapshot) -> LLMRunRecordResult,?:logs | L4:logs_handler | L5:__init__,LLMRunRecordResult,logs_domain_store,pure,no,18,Convert snapshot to result type.
logs,L5,logs_facade,LogsFacade.get_audit_access,"async get_audit_access(session: Any, tenant_id: str) -> AuditAccessResult",?:logs | L4:logs_handler | L5:__init__,AccessEventResult | AuditAccessResult | EvidenceMetadataResult | len | list_audit_entries | now,logs_domain_store,pure,yes,38,O3: Get log access audit.
logs,L5,logs_facade,LogsFacade.get_audit_authorization,"async get_audit_authorization(session: Any, tenant_id: str) -> AuditAuthorizationResult",?:logs | L4:logs_handler | L5:__init__,AuditAuthorizationResult | AuthorizationDecisionResult | EvidenceMetadataResult | len | list_audit_entries | now,logs_domain_store,pure,yes,38,O2: Get authorization decisions.
logs,L5,logs_facade,LogsFacade.get_audit_entry,"async get_audit_entry(session: Any, tenant_id: str, entry_id: str) -> Optional[AuditLedgerDetailResult]",?:logs | L4:logs_handler | L5:__init__,AuditLedgerDetailResult | get_audit_entry,logs_domain_store,pure,yes,25,Get audit entry detail with state snapshots.
logs,L5,logs_facade,LogsFacade.get_audit_exports,"async get_audit_exports(session: Any, tenant_id: str) -> AuditExportsResult",?:logs | L4:logs_handler | L5:__init__,AuditExportsResult | EvidenceMetadataResult | ExportRecordResult | list_log_exports | now,logs_domain_store,pure,yes,42,O5: Get compliance exports.
logs,L5,logs_facade,LogsFacade.get_audit_identity,"async get_audit_identity(session: Any, tenant_id: str) -> AuditIdentityResult",?:logs | L4:logs_handler | L5:__init__,AuditIdentityResult | EvidenceMetadataResult | IdentityEventResult | len | list_audit_entries | now,logs_domain_store,pure,yes,36,O1: Get identity lifecycle events.
logs,L5,logs_facade,LogsFacade.get_audit_integrity,get_audit_integrity(tenant_id: str) -> AuditIntegrityResult,?:logs | L4:logs_handler | L5:__init__,AuditIntegrityResult | EvidenceMetadataResult | IntegrityCheckResult | now,logs_domain_store,pure,no,21,O4: Get tamper detection status.
logs,L5,logs_facade,LogsFacade.get_llm_run_envelope,"async get_llm_run_envelope(session: Any, tenant_id: str, run_id: str) -> Optional[LLMRunEnvelopeResult]",?:logs | L4:logs_handler | L5:__init__,EvidenceMetadataResult | LLMRunEnvelopeResult | get_llm_run,logs_domain_store,pure,yes,40,O1: Get canonical immutable run record.
logs,L5,logs_facade,LogsFacade.get_llm_run_export,"async get_llm_run_export(session: Any, tenant_id: str, run_id: str) -> Optional[LLMRunExportResult]",?:logs | L4:logs_handler | L5:__init__,EvidenceMetadataResult | LLMRunExportResult | get_llm_run | now,logs_domain_store,pure,yes,31,O5: Get export information.
logs,L5,logs_facade,LogsFacade.get_llm_run_governance,"async get_llm_run_governance(session: Any, tenant_id: str, run_id: str) -> LLMRunGovernanceResult",?:logs | L4:logs_handler | L5:__init__,EvidenceMetadataResult | GovernanceEventResult | LLMRunGovernanceResult | get_governance_events | len | now,logs_domain_store,pure,yes,39,O3: Get policy interaction trace.
logs,L5,logs_facade,LogsFacade.get_llm_run_replay,"async get_llm_run_replay(session: Any, tenant_id: str, run_id: str) -> Optional[LLMRunReplayResult]",?:logs | L4:logs_handler | L5:__init__,EvidenceMetadataResult | LLMRunReplayResult | ReplayEventResult | get_llm_run | get_replay_window_events | now | timedelta,logs_domain_store,pure,yes,51,O4: Get 60-second replay window.
logs,L5,logs_facade,LogsFacade.get_llm_run_trace,"async get_llm_run_trace(session: Any, tenant_id: str, run_id: str) -> Optional[LLMRunTraceResult]",?:logs | L4:logs_handler | L5:__init__,EvidenceMetadataResult | LLMRunTraceResult | TraceStepResult | get_trace_id_for_run | get_trace_steps | len | now,logs_domain_store,pure,yes,46,O2: Get step-by-step execution trace.
logs,L5,logs_facade,LogsFacade.get_system_audit,"async get_system_audit(session: Any, tenant_id: str) -> SystemAuditResult",?:logs | L4:logs_handler | L5:__init__,EvidenceMetadataResult | SystemAuditResult | SystemEventResult | list_system_records | now,logs_domain_store,pure,yes,42,O5: Get infra attribution.
logs,L5,logs_facade,LogsFacade.get_system_events,"async get_system_events(session: Any, tenant_id: str, run_id: str) -> SystemEventsResult",?:logs | L4:logs_handler | L5:__init__,EvidenceMetadataResult | SystemEventResult | SystemEventsResult | len | list_system_records | now,logs_domain_store,pure,yes,42,O3: Get infra events affecting run.
logs,L5,logs_facade,LogsFacade.get_system_replay,"async get_system_replay(session: Any, tenant_id: str, run_id: str) -> Optional[SystemReplayResult]",?:logs | L4:logs_handler | L5:__init__,EvidenceMetadataResult | ReplayEventResult | SystemReplayResult | get_llm_run | get_system_records_in_window | now | timedelta,logs_domain_store,pure,yes,48,O4: Get infra replay window.
logs,L5,logs_facade,LogsFacade.get_system_snapshot,"async get_system_snapshot(session: Any, tenant_id: str, run_id: str) -> SystemSnapshotResult",?:logs | L4:logs_handler | L5:__init__,EvidenceMetadataResult | SystemSnapshotResult | get_system_record_by_correlation | now,logs_domain_store,pure,yes,55,O1: Get environment baseline snapshot.
logs,L5,logs_facade,LogsFacade.get_system_telemetry,get_system_telemetry(run_id: str) -> TelemetryStubResult,?:logs | L4:logs_handler | L5:__init__,TelemetryStubResult,logs_domain_store,pure,no,3,O2: Telemetry stub - producer not implemented.
logs,L5,logs_facade,LogsFacade.list_audit_entries,"async list_audit_entries(session: Any, tenant_id: str) -> AuditLedgerListResult",?:logs | L4:logs_handler | L5:__init__,AuditLedgerItemResult | AuditLedgerListResult | isoformat | list_audit_entries,logs_domain_store,pure,yes,59,List audit entries with optional filters.
logs,L5,logs_facade,LogsFacade.list_llm_run_records,"async list_llm_run_records(session: Any, tenant_id: str) -> LLMRunRecordsResult",?:logs | L4:logs_handler | L5:__init__,LLMRunRecordsResult | _snapshot_to_record_result | isoformat | list_llm_runs,logs_domain_store,pure,yes,56,List LLM run records with optional filters.
logs,L5,logs_facade,LogsFacade.list_system_records,"async list_system_records(session: Any, tenant_id: str) -> SystemRecordsResult",?:logs | L4:logs_handler | L5:__init__,SystemRecordResult | SystemRecordsResult | isoformat | list_system_records,logs_domain_store,pure,yes,60,List system records with optional filters.
logs,L5,logs_facade,get_logs_facade,get_logs_facade() -> LogsFacade,?:logs | L4:logs_handler | L5:__init__,LogsFacade,logs_domain_store,pure,no,6,Get the singleton LogsFacade instance.
logs,L5,logs_read_engine,LogsReadService.__init__,__init__(store: Optional[PostgresTraceStore]),L4:logs_bridge | L3:customer_logs_adapter,,models | pg_store,pure,no,4,Initialize with trace store (lazy loaded if not provided).
logs,L5,logs_read_engine,LogsReadService._get_store,async _get_store() -> PostgresTraceStore,L4:logs_bridge | L3:customer_logs_adapter,get_postgres_trace_store,models | pg_store,pure,yes,6,Get the L6 PostgresTraceStore (lazy loaded).
logs,L5,logs_read_engine,LogsReadService.get_trace,"async get_trace(trace_id: str, tenant_id: str) -> Optional[TraceRecord]",L4:logs_bridge | L3:customer_logs_adapter,_get_store | get_trace,models | pg_store,pure,yes,20,Get a single trace by ID with tenant isolation.
logs,L5,logs_read_engine,LogsReadService.get_trace_by_root_hash,"async get_trace_by_root_hash(root_hash: str, tenant_id: str) -> Optional[TraceRecord]",L4:logs_bridge | L3:customer_logs_adapter,_get_store | get_trace_by_root_hash,models | pg_store,pure,yes,20,Get trace by deterministic root hash with tenant isolation.
logs,L5,logs_read_engine,LogsReadService.get_trace_count,async get_trace_count(tenant_id: str) -> int,L4:logs_bridge | L3:customer_logs_adapter,_get_store | get_trace_count,models | pg_store,pure,yes,15,Get total trace count for a tenant.
logs,L5,logs_read_engine,LogsReadService.list_traces,"async list_traces(tenant_id: str, limit: int, offset: int) -> List[TraceSummary]",L4:logs_bridge | L3:customer_logs_adapter,_get_store | list_traces | min,models | pg_store,pure,yes,26,List traces for a tenant.
logs,L5,logs_read_engine,LogsReadService.search_traces,"async search_traces(tenant_id: str, agent_id: Optional[str], status: Optional[str], from_date: Optional[str], to_date: Optional[str], limit: int, offset: int) -> List[TraceSummary]",L4:logs_bridge | L3:customer_logs_adapter,_get_store | min | search_traces,models | pg_store,pure,yes,38,Search traces for a tenant with optional filters.
logs,L5,logs_read_engine,get_logs_read_service,get_logs_read_service() -> LogsReadService,L4:logs_bridge | L3:customer_logs_adapter,LogsReadService,models | pg_store,pure,no,10,Factory function to get LogsReadService instance.
logs,L5,mapper,SOC2ControlMapper.__init__,__init__(registry: Optional[SOC2ControlRegistry]),?:__init__ | ?:control_registry | L4:control_registry,get_control_registry,control_registry | time,pure,no,3,Initialize mapper with control registry.
logs,L5,mapper,SOC2ControlMapper._create_mapping,"_create_mapping(control: SOC2Control, incident_data: dict[str, Any]) -> SOC2ControlMapping",?:__init__ | ?:control_registry | L4:control_registry,SOC2ControlMapping | _determine_compliance_status | append | format | get | utc_now,control_registry | time,pure,no,54,Create a mapping with evidence for a control.
logs,L5,mapper,SOC2ControlMapper._determine_compliance_status,"_determine_compliance_status(control: SOC2Control, incident_data: dict[str, Any]) -> SOC2ComplianceStatus",?:__init__ | ?:control_registry | L4:control_registry,bool | get | startswith,control_registry | time,pure,no,38,Determine compliance status based on control and evidence.
logs,L5,mapper,SOC2ControlMapper.get_all_applicable_controls,get_all_applicable_controls(incident_category: str) -> list[SOC2Control],?:__init__ | ?:control_registry | L4:control_registry,append | get | get_control,control_registry | time,pure,no,17,Get all controls applicable to an incident category.
logs,L5,mapper,SOC2ControlMapper.map_incident_to_controls,"map_incident_to_controls(incident_category: str, incident_data: dict[str, Any]) -> list[SOC2ControlMapping]",?:__init__ | ?:control_registry | L4:control_registry,_create_mapping | append | get | get_control,control_registry | time,pure,no,39,Map an incident to relevant SOC2 controls.
logs,L5,mapper,get_control_mappings_for_incident,"get_control_mappings_for_incident(incident_category: str, incident_data: dict[str, Any]) -> list[dict[str, Any]]",?:__init__ | ?:control_registry | L4:control_registry,SOC2ControlMapper | map_incident_to_controls | to_dict,control_registry | time,pure,no,20,Get SOC2 control mappings for an incident (GAP-025 main entry point).
logs,L5,panel_response_assembler,PanelResponseAssembler.__init__,"__init__(adapter_version: str, schema_version: str)",?:__init__ | ?:ai_console_panel_engine | L5:ai_console_panel_engine,,panel_consistency_driver | panel_types,pure,no,7,
